what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888024497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888105104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888126011
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698888126335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888126609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888130359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888155555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888167437
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698888167543
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1698888170474
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698888211315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888246690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888255416
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1698888255541
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1698888326735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698888337239
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698888337985
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888338273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888342057
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698888374186
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1698888379849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698888388146
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698888390761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888391111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888391583
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1698888391725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698888402347
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698888403276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888403550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888407305
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888429968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888435333
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1698888518172
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698888518906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1698888521370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1698888521938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698888523278
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698888524451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698888524716
