what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698805845295
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698805847716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.navigate.backwardHistory",1698805847716
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1698805849668
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1698805853897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805855037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805891800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805892813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805896297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805896319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805896413
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698805896978
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698805897783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805898085
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805898176
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1698805899930
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698805901315
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1698805919156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805934423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805936678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1698805936678
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1698805936678
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698805938355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806036166
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698806037055
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698806038456
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698806039568
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806039887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806041074
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1698806043373
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698806043540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698806050621
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698806051775
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806052082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806053311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698806061548
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698806062415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806062712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806063863
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806070207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806077493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806082337
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1698806138223
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1698806138223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1698806153114
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201108301805,"org.eclipse.linuxtools.cdt.autotools.ui",1698806166305
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.0.201109151620,"org.eclipse.cdt.managedbuilder.ui",1698806169641
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.gnu.ui",1698806188825
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.0.201109151620,"org.eclipse.cdt.build.crossgcc",1698806188872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806194783
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1698806194815
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806195756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806209788
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1698806211470
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806213719
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806255102
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1698806255117
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806258120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806261623
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1698806261639
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698806263173
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698806264286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806264605
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806265753
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1698806268091
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698806269735
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698806276263
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698806277865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1698806280100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806287291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806287302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806287328
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806290652
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1698806290652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1698806290652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806293340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806294048
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1698806294064
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1698806294064
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698806295870
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698806296970
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806297302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1698806298522
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1698806300621
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1698806300804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1698806313207
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAll",1698806313926
